iSub,condition,feature1_name,feature2_name,feature3_name,feature4_name,iSession,iBlock,iTrial,feature1,feature2,feature3,feature4,probCat1,probCat2,choice,rating,feedback,ambiguous,choRT,text,oral_center,oral_A,oral_b
401,1,green,yellow,pink,blue,1,2,121,0.135261711160438,0.510377752907119,0.715767444151927,0.665468669069248,0.977,0.023,2,1,0,0,10.328,粉蓝黄差不多的中等长度，绿色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,2,122,0.229545344042447,0.153135137070958,0.352960186943429,0.0920040034911088,0.886,0.114,2,3,0,0,4.684,粉色比较短，蓝色再短一些，黄色也很短，绿色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,2,123,0.542212941628493,0.192261280898084,0.58085796043185,0.275672279255117,0.388,0.612,2,3,0,0,4.792,粉色最长，略长于绿色，黄色、蓝色都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,2,124,0.453902752766749,0.669915895652157,0.486518721193796,0.196691392876777,0.631,0.369,1,6,1,0,6.236,黄色最长，略长于粉色，绿色、蓝色都偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,2,125,0.0941512212415554,0.572357267052652,0.689956850005311,0.730484137489748,0.978,0.022,2,2,0,0,5.08,粉蓝黄都比较长，绿色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,2,126,0.0372929860159306,0.69933376626493,0.225710505523603,0.0240299729008238,0.952,0.048,1,6,1,0,1.151,黄色最长，粉色、蓝色较短，绿色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,2,127,0.124765848896703,0.118893002308336,0.291494066481874,0.868764098506482,0.932,0.068,1,3,1,0,6.146,蓝色最长，粉色略长于绿色，黄色都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,2,128,0.723112918727358,0.0773934284919388,0.71958747290346,0.961647300082546,0.181,0.819,1,1,0,0,1.792,蓝色非常长，粉绿略短，黄色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,129,0.325859175236477,0.171243498853467,0.847149319615694,0.443558029371542,0.824,0.176,2,1,0,0,4.782,粉色最长，蓝色、绿色偏短，黄色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,130,0.942779907277073,0.4766306633787,0.821429200062691,0.0592871540449847,0.046,0.954,1,1,0,0,2.62,黄色、绿色、粉色差不多长度，蓝色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,131,0.974533763768017,0.6754079579959,0.300076637597477,0.109718358712479,0.032,0.968,2,1,1,0,26.223,绿色最长，最长于黄色、粉色、蓝色，非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,132,0.516508852829997,0.281679288582161,0.606762093684518,0.250493720122666,0.452,0.548,2,1,1,1,8.358,粉色最长，黄、蓝、绿都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,133,0.850075224029112,0.578989230278639,0.869482527828115,0.399085781614468,0.042,0.958,1,1,0,0,2.929,黄色较长，粉色和绿色都，粉色最长，绿色和黄色差不多，蓝色也差不多。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,134,0.631243958072742,0.30961142501057,0.368952321064429,0.685145785778121,0.163,0.837,1,1,0,0,5.434,黄色最短，粉色和绿色差不多，略长一些，蓝色最长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,135,0.764205505347399,0.0604328766208539,0.407631269274505,0.131321921426329,0.125,0.875,2,2,1,0,3.135,黄色最短，粉色和蓝色略长一些，绿色最长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,136,0.621518307147625,0.348982359615139,0.778014209218327,0.355512690277132,0.201,0.799,2,3,0,0,4.423,黄、绿、蓝都是中等偏短的长度，粉色中等偏长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,137,0.216647028567196,0.0912989946879372,0.744906931698882,0.892685056214323,0.878,0.122,2,6,0,0,10.493,粉色蓝色都比较长，黄色绿色都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,138,0.915978157939887,0.70865624814669,0.134755172846423,0.713396224290639,0.041,0.959,1,1,0,0,15.077,黄色、蓝色、绿色中等偏长，粉色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,139,0.787524955374998,0.257400943214681,0.644406172546042,0.576090825647061,0.04,0.96,2,2,1,0,3.541,粉色蓝色绿色差不多，差不多，黄色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,140,0.538458256280687,0.722449382712893,0.52362011050667,0.724542633839814,0.383,0.617,1,2,1,0,3.337,黄色蓝色中等偏长，粉色绿色中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,141,0.462430356063282,0.852530344063905,0.535197998829902,0.298790150699215,0.597,0.403,1,6,1,1,1.221,黄色中等偏长，蓝色、粉色、绿色都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,142,0.163621593278151,0.0626919691863985,0.710129769703371,0.776200741104266,0.92,0.08,2,6,0,0,3.972,粉色、蓝色都中等偏长，黄色、绿色都非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,143,0.671559693591287,0.779685149170552,0.287656350320923,0.248283403463841,0.162,0.838,1,3,0,0,28.762,黄色中等偏长，最长于绿色，蓝色最长于粉色，它都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,144,0.65197502077239,0.459040160920806,0.800117163684447,0.0190833783052479,0.233,0.767,1,3,0,0,15.042,粉色最长，黄色略短，绿色蓝色比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,145,0.608054555664548,0.943103543085689,0.334843629844612,0.5570762366242,0.271,0.729,1,3,0,0,3.158,黄色最长，蓝色略短，绿色也和蓝色差不多，粉色比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,146,0.419980078353294,0.10066620219219,0.315674811706012,0.861713169254359,0.655,0.345,2,3,0,0,31.123,黄色、粉色、绿色都比较短，蓝色最长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,147,0.0043241864228816,0.494897753125389,0.4684709910662,0.0152450772584041,0.969,0.031,1,6,1,0,1.087,黄色比较中等吧，中等长度略长于粉色，蓝色、绿色都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,148,0.0349272084457631,0.143757714389181,0.759040412329087,0.505665440478417,0.971,0.029,1,4,1,0,3.614,粉色略长于蓝色，中等偏长，黄色略长于绿色，都非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,149,0.344689120224026,0.895714607991806,0.835869269836179,0.636674324066789,0.782,0.218,1,5,1,0,2.996,黄色粉色长度差不多，中等偏长，蓝色绿色都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,150,0.0853479657306972,0.183770909884006,0.0381606788774475,0.995660195831927,0.913,0.087,2,5,0,0,3.783,黄粉绿都比较短，蓝色非常长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,151,0.798894220227728,0.415272369979954,0.0909028512864782,0.921308211827425,0.106,0.894,2,4,1,0,14.601,蓝色最长略长于绿色，黄色略长于粉色。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,152,0.231455258418553,0.91772209740666,0.506412906057856,0.0741029869450735,0.874,0.126,1,5,1,0,3.57,黄色最长，最长于粉色，蓝色、绿色都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,153,0.392876284059896,0.276910821953549,0.686259297054551,0.690566131225215,0.773,0.227,2,2,0,0,7.686,粉色蓝色长度差不多，中等偏长，黄色绿色的长度也差不多，都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,154,0.300901828414534,0.628801422961755,0.695233102316261,0.57883443173506,0.931,0.069,1,6,1,0,1.502,黄色粉色长度差不多。蓝色略短，绿色非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,155,0.140507176320314,0.571354547661312,0.581285807227864,0.431749075464742,0.989,0.011,1,6,1,0,1.188,黄色略长于粉色，略长于蓝色，绿色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,156,0.565648303118843,0.539885866346619,0.988488051946552,0.19601455875849,0.373,0.627,1,3,1,0,1.602,粉色最长，最长于黄色、蓝色、绿色都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,157,0.738474916567574,0.522040794366908,0.967373533653993,0.151218042294895,0.145,0.855,1,6,0,0,2.292,粉色最长，黄色绿色差不多，蓝色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,158,0.899524729967722,0.992779972900824,0.16332722199179,0.286806611663276,0.072,0.928,1,1,0,0,5.322,黄色最长，略长于绿色，略长于蓝色，粉色非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,159,0.882468193299082,0.597989126729336,0.980077858777668,0.372570773559092,0.054,0.946,2,3,1,0,10.781,粉色最长，黄、绿、蓝，黄、绿差不多，略长于蓝色。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,160,0.110671856470565,0.443708769027475,0.354579254992588,0.66184866923893,0.984,0.016,1,1,1,0,3.172,蓝色最长，黄色、粉色中等偏短，绿色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,161,0.381997936632234,0.976767929536917,0.575511554366813,0.0430654392764135,0.694,0.306,1,6,1,0,1.204,黄色最长，略长于粉色，略长于蓝色，绿色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,162,0.249270467790048,0.965177327255058,0.40100956574247,0.844984731588563,0.863,0.137,1,3,1,0,2.579,黄色和蓝色差不多，粉色略比绿色长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,163,0.550680100743821,0.609383610264146,0.732366689395031,0.96125217194404,0.394,0.606,2,3,1,0,2.133,蓝色最长，略长于黄色和粉色，略长于绿色。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,164,0.508407055859296,0.690790398342281,0.257338957858895,0.477591819561266,0.474,0.526,2,3,0,1,8.174,黄色最长，蓝色和绿色接近于黄色，粉色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,165,0.864885742457618,0.760200893540823,0.179451246621433,0.973455700058344,0.083,0.917,2,5,1,0,1.886,蓝色和绿色都很长，蓝色最长，然后绿色，绿色和黄色差不多，粉色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,166,0.0492821522635968,0.13471214667954,0.101078713848798,0.499328014403069,0.956,0.044,2,3,0,0,4.936,蓝色中等长度，黄绿粉都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,167,0.447989078840192,0.782535160670666,0.0648546521252081,0.0819097945461343,0.59,0.41,1,2,1,1,2.531,黄色比较长，其次是绿色。蓝色和粉色都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,168,0.185061158181047,0.385404005693101,0.022352231876744,0.939035397354559,0.887,0.113,2,2,0,0,3.595,蓝色很长，略长于不是略长于，黄色，中等，偏很短，粉色和绿色都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,169,0.496437405121559,0.64450411552321,0.191721413706582,0.786023006592178,0.509,0.491,2,2,1,1,8.636,蓝色最长，黄色和绿色差不多，粉色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,170,0.198418708666466,0.0078650760272224,0.623870296134241,0.229763254266472,0.9,0.1,2,3,0,0,2.282,粉色最长，黄、绿、蓝都偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,171,0.989928758900878,0.225119265446959,0.890446335959626,0.420358545007083,0.031,0.969,2,2,1,0,5.679,粉、绿、蓝都比较长，黄色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,172,0.709519114997138,0.0405616992879452,0.230070746303831,0.875041101395759,0.191,0.809,2,6,1,0,1.703,黄色粉色比较短，绿色蓝色比较长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,173,0.0210689374167332,0.801862894948433,0.431677867862711,0.64987151779036,0.981,0.019,1,2,1,0,1.338,黄色最长，蓝色粉色差不多，绿色非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,174,0.274534612373368,0.204182401333525,0.446112970458626,0.10134737288337,0.869,0.131,2,2,0,0,4.645,黄色粉色最长，略长于黄色、蓝色、绿色和黄色差不多，略短一些。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,175,0.140900331648759,0.663448853049956,0.0008547092982933,0.321975836229271,0.93,0.07,1,2,1,0,3.391,黄色最长，蓝色要短很多，粉色、绿色更加的短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,176,0.730668786328041,0.328350833836456,0.377059418053212,0.536238896522412,0.043,0.957,2,4,1,0,1.653,蓝色、绿色中等偏长，黄色、粉色中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,177,0.289686723032268,0.242476568152892,0.117882112969248,0.280366211703298,0.852,0.148,2,1,0,0,5.832,黄色、粉色、蓝色、绿色都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,178,0.430425638837662,0.0258111015357801,0.55273466139574,0.343241595270014,0.649,0.351,2,3,1,0,2.833,蓝色、绿色属于中等偏短，粉色略长一些，黄色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,179,0.768904709129512,0.93231053410652,0.925315540438567,0.936955113315902,0.165,0.835,2,2,1,0,4.236,黄粉蓝绿都中等偏长，黄色粉色要略长一些。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,180,0.688500368557087,0.885960243779598,0.153845873777176,0.157910002316441,0.204,0.796,1,2,0,0,6.971,黄色最长，略长于绿色，略长于蓝色，粉色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,181,0.960073538528396,0.554326105107547,0.212060155768205,0.604441719493536,0.018,0.982,2,5,1,0,1.669,绿色最长，然后是蓝色，黄色和粉色比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,182,0.332991419560434,0.500402726318015,0.897593557924981,0.811417777455927,0.807,0.193,1,6,1,0,1.053,黄色和粉色都比较长，黄色和蓝色差不多，粉色是最长的，绿色非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,183,0.835873798845037,0.432194754900977,0.497766929489245,0.466617758025548,0.008,0.992,2,5,1,0,1.897,绿色最长，略长于蓝色，蓝色和粉色差不多，均略长于黄色。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,184,0.582387309768047,0.31303796122301,0.275402464023829,0.203674118250579,0.302,0.698,2,3,0,0,2.216,绿色略长于蓝色，粉色和黄色都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,185,0.0999520396828995,0.399995366618416,0.242234998454153,0.842171945762727,0.961,0.039,2,4,0,0,5.173,黄色粉色均中等偏短，绿色最短，蓝色非常长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,186,0.472528573412247,0.363884478185325,0.478388079186732,0.524662782110529,0.617,0.383,2,3,0,0,2.213,黄、蓝、绿、粉长度均为中等左右，蓝色略长一些。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,187,0.251155789486114,0.119160630743971,0.663619750781094,0.623399739020415,0.907,0.093,1,4,0,0,4.104,粉色略长于蓝色，绿色略长于黄色，粉蓝中等偏长，绿黄中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,188,0.821421649168681,0.829751348219159,0.906959378456921,0.740242631108552,0.09,0.91,2,3,1,0,1.694,黄绿粉蓝均中等偏长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,189,0.0666439178829735,0.739615855522504,0.944697832480918,0.761637996,0.949,0.051,1,6,1,0,1.741,黄色粉色比较长，和蓝色也差不多，绿色非常短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,190,0.933584342302799,0.8679741663526,0.785492489995431,0.822475095994298,0.051,0.949,2,6,1,0,1.732,黄、绿、粉、蓝差不多的长度，均比较长。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,191,0.367174727304472,0.202482854844346,0.628489010004416,0.389701434557996,0.82,0.18,2,1,1,0,11.228,粉色最长，略长于蓝色和绿色，黄色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,3,192,0.677921279246674,0.819330480298622,0.0497618411374448,0.181709218422202,0.22,0.78,1,4,1,0,1.514,黄色中等偏长，略长于绿色，略长于蓝色，粉色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,4,193,0.965133451466841,0.829185006934582,0.086919537162816,0.154782288303404,0.054,0.946,1,2,0,0,7.08,黄色和绿色都很长，粉色和蓝色都很短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,4,194,0.602147535554497,0.777124939466631,0.949755430990119,0.172861797858666,0.32,0.68,1,6,0,0,1.474,粉色最长，略长于黄色，绿色、蓝色都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,4,195,0.635063738147346,0.296904487289635,0.414623756825185,0.750876194244032,0.173,0.827,2,6,1,0,1.735,绿色蓝色都比较长，粉色黄色都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,4,196,0.168462301706502,0.441534840667273,0.509774493090165,0.894558156514371,0.952,0.048,2,3,0,0,3.646,蓝色最长，绿色最短，粉色黄色中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,4,197,0.730174509980695,0.29195689745275,0.630379452674919,0.192350658334118,0.094,0.906,2,2,1,0,4.61,粉色、绿色中等偏长，黄色和蓝色都中等偏短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,4,198,0.553872560777452,0.122582707078831,0.292997628802898,0.454435566748996,0.369,0.631,2,6,1,0,3.278,绿色蓝色中的长度，黄色粉色都比较短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,4,199,0.364720012462434,0.522817115972003,0.915815942690244,0.767278590603321,0.767,0.233,1,6,1,0,1.534,粉色蓝色比较长，略长于黄色，绿色最短。,"[None, None, None, None]",[],[]
401,1,green,yellow,pink,blue,1,4,200,0.84470431150623,0.373659933879367,0.441450159703855,0.358405667317231,0.017,0.983,2,4,1,0,5.692,绿色最长，蓝色最短，黄色粉色都很短。,"[None, None, None, None]",[],[]
